symbol,NGF-1-1,NGF-1-2,NGF-1-3,NGF-1-4,NGF-2-1,NGF-2-2,NGF-2-3,NGF-2-4,NGF-3-1,NGF-3-2,NGF-3-3,NGF-3-4,NGF-C-1,NGF-C-2,NGF-C-3,NGF-1-5,NGF-1-6,NGF-1-7,NGF-2-5,NGF-2-6,NGF-2-7,NGF-3-5,NGF-3-6,NGF-3-7,NGF-7-1,NGF-7-2,NGF-7-3,NGF-C-4,NGF-C-5,NGF-C-6,NGF-1-10,NGF-1-8,NGF-1-9,NGF-2-10,NGF-2-8,NGF-2-9,NGF-3-10,NGF-3-8,NGF-3-9,NGF-7-4,NGF-7-5,NGF-7-6,NGF-C-7,NGF-C-8,NGF-C-9,NGF-1-11,NGF-1-12,NGF-1-13,NGF-1-14,NGF-1-15,NGF-2-11,NGF-2-12,NGF-2-13,NGF-2-14,NGF-2-15,NGF-3-11,NGF-3-12,NGF-3-13,NGF-3-14,NGF-3-15,NGF-C-10,NGF-C-11,NGF-C-12,NGF-C-13,NGF-C-14,NGF-C-15
Srpr,101,5,565,2,1089,1612,324,6048,400,520,228,3673,41,268,327,1908,8,255,5213,279,810,304,747,2,76,41,12,0,3101,0,44,883,1,0,96,53,997,13,112,149,1,30,1749,823,133,174,251,0,20,22,880,134,5,2042,417,330,167,12,165,837,785,200,0,619,554,717
Srpx2,773,92,0,1,291,435,215,2167,0,0,0,0,0,0,784,1,0,0,6141,0,1,35,2,4009,10,2,7,612,7,0,0,1077,0,0,23,0,57,2,0,3,0,0,5721,13,156,23,0,0,54,0,29,36,717,41,0,1,2,0,0,0,1164,0,0,0,0,0
Srpx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Srrm1,19,2,2,173,1237,9193,588,33,129,1613,248,309,39,695,66,2584,2423,1,2815,371,229,757,2836,1122,785,15,31,8390,837,63,1333,834,172,0,4312,2362,5407,18,1,91,11,172,1456,1069,192,115,20,2,4049,301,880,106,3258,3919,2818,1479,18,1,1656,6,770,11,1670,1161,2596,1471
Srrm2,6439,1262,1,923,17790,13570,9654,1735,20620,7889,6558,4672,6429,3056,4045,13199,8445,1865,13538,6774,2652,2833,8098,13123,8863,96,234,8237,8424,594,8806,13161,7670,5321,16006,12196,13393,8894,244,791,19,697,13392,17490,4590,7121,1271,0,817,6004,10200,5256,7449,2578,199,4109,2487,27,8874,26,6405,4275,2660,2928,378,1392
Srrm3,0,0,1,3,1,1,0,0,2,1,0,1,1,1,0,0,3,2,0,0,0,2,2,13,0,0,0,1,0,2,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,3,1,1,3,3,2,1,2,2,3,3,2,0,5,1,1,2
Srr,7,4,21,34,112,53,14,32,76,32,18,15,55,37,8,72,37,0,215,22,54,22,101,101,45,2,9,40,16,44,77,53,60,0,137,152,70,0,71,14,1,41,155,1514,26,8,0,0,0,15,14,41,57,10,3,5,11,3,5,0,13,5,10,79,0,45
Srsf1,68,319,20,218,1923,2761,1492,651,4585,1424,501,344,125,1054,1171,3046,1844,723,5593,3752,525,1166,1685,2877,1476,87,121,656,3204,2916,1221,4296,1370,558,2605,2836,2298,5173,362,175,19,141,5456,1766,1193,1267,753,6206,2188,1490,944,1408,1277,1124,966,1456,409,3193,2752,10,4094,659,874,1818,32,3865
Srsf2,474,2359,548,252,3644,4516,5388,2921,6395,1861,442,2173,1552,2028,1411,6097,136,268,7829,1340,2909,1243,5406,5482,1084,131,94,6798,4737,1157,3110,1521,1158,4094,4185,4004,2277,4143,7633,195,10,375,5025,4368,1318,2403,345,1220,469,1384,228,1710,274,2162,2695,1240,1783,405,1175,168,4247,791,702,4404,1033,10289
Srsf3,210,1489,1533,1638,3321,2417,3610,568,2668,1478,1701,1735,375,2769,1941,11006,4312,3850,4613,4140,6396,4032,11009,491,3416,131,112,7723,2360,6336,1973,5150,23348,16921,4469,11378,4804,4239,15801,669,26,363,13778,11979,1751,4861,3510,13,1035,1097,3180,4734,1449,614,1706,5915,334,567,2139,149,5308,954,572,5161,1427,2741
Srsf4,0,0,0,0,148,86,104,0,730,396,21,21,352,66,113,331,17,12,79,17,1,37,562,29,35,14,5,1118,10,978,10,250,0,4,53,1164,33,3,0,6,0,16,1421,152,1011,231,397,1,3,183,3,730,0,3,0,1131,2,59,51,1,202,189,6,8,3,954
Srsf5,17,0,0,102,389,1580,155,0,23,201,77,31,0,40,323,6,1,158,0,0,0,18,0,0,92,7,29,328,5,0,9,66,0,0,464,2,0,0,0,13,1,20,2036,71,132,0,0,1,0,2,1158,168,4,103,21,1,0,13,140,0,8,9,0,120,0,7
Srsf6,49,6,8,1951,1353,1976,1497,171,844,724,468,351,5,502,905,3732,9710,1050,2123,1208,1166,1018,2544,2947,815,46,52,1354,1501,3832,2630,393,2526,254,1456,3614,7164,1210,41,26,13,154,1485,702,846,1642,739,2,40,56,921,1562,1953,1656,187,1510,556,40,895,808,3312,280,1322,1174,26,1966
Srsf7,266,349,70,2596,3147,3223,1962,604,4800,1231,1190,3419,330,1879,2804,4402,837,186,714,2802,4292,3814,4749,1708,1942,131,70,6160,2383,10435,1818,4649,6507,0,2505,14121,5311,5742,1919,450,16,87,17682,8191,2422,2219,2023,0,12,598,5690,4101,2151,2579,766,631,5472,1336,2187,4484,4681,851,303,3976,2,1482
Srsf9,2,1,0,5,587,79,365,1,1072,863,189,34,0,7,316,151,0,2258,687,274,2048,15,462,1,108,22,8,1714,164,0,6,653,184,0,510,2479,892,2108,0,6,2,67,81,370,167,28,549,0,8,865,68,430,388,938,26,1039,173,454,21,1,293,40,0,537,2,44
Srsf10,5,1,0,354,1881,2738,0,175,1222,7,56,47,126,888,1227,78,1059,0,718,2468,2435,63,1978,539,695,22,13,2961,1238,871,4861,927,1835,0,5322,10389,67,2906,2,114,5,213,3382,1423,537,1126,536,0,27,699,2364,2171,555,13,878,0,460,18,1135,3,472,160,15,2350,3,1554
Srsf11,20,4954,301,1995,5388,5123,1039,4229,4218,3902,765,2640,2010,1519,800,1654,323,334,2114,2838,614,979,1633,5834,1845,76,151,1,1159,607,2840,2564,3,0,8577,8377,2017,5186,17039,37,14,274,6022,6820,1269,1024,1170,0,2,1365,1186,527,27,2982,682,2162,183,8,2109,58,2449,712,566,6434,19,3043
Srsf12,1,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,37,0,0,0,0,0,2,4,0,0,1,394,0,3160,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0
Srxn1,87,44,5,554,644,2642,1072,997,2573,2277,94,278,591,585,704,977,0,406,2595,1733,867,17,2745,1062,221,20,17,135,875,199,2005,710,292,6182,2107,397,882,57,12599,35,1,69,239,46,146,695,81,31,85,183,205,1797,3006,64,1165,828,51,42,145,137,1147,130,67,283,95,1650
Sry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ss18l1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ss18,553,154,3,17,2135,1582,1054,320,448,233,394,238,2353,473,491,384,4,3,462,415,2330,971,3823,9,935,45,82,39,56,142,14,2494,871,223,2401,2481,500,104,441,169,4,254,2047,41,165,1895,452,0,9,635,12,569,3,2208,140,37,559,3314,27,26,2570,1486,205,647,1,39
Ssbp1,345,6024,551,3296,1426,1049,34,4955,97,365,150,121,567,2032,606,1388,173,3,4049,179,3845,161,2689,476,1313,60,46,0,254,4161,9,4483,6937,120,1321,4471,5,24687,319,17,13,184,20,319,2003,3680,51,0,64,1013,1846,1407,147,228,186,1406,1588,1947,3312,3,2484,27,439,5330,15,1799
Ssbp3,9,2,1,27,4,66,91,38,3,3,9,20,1,3,10,11,379,196,455,14,93,34,4,3,2,1,3,1,6,0,17,337,30,0,62,1,1,0,11,11,0,0,13,7,19,10,29,1,5,28,469,1,0,2,1,8,43,0,15,0,105,9,7,23,0,8
Ssbp4,1,2,0,0,1,9,13,15,23,13,3,16,0,0,1,25,0,0,23,8,1,1,11,1,11,1,2,0,324,1,8,0,23,0,41,12,4,0,1,0,0,4,154,1,0,55,0,0,1,3,6,4,0,3,3,48,0,0,3,0,16,5,4,6,1,4
Ssb,61,162,138,804,3408,6244,1574,3733,3594,772,242,832,161,358,1330,3414,1438,49,1547,867,1482,654,152,1585,627,47,101,3322,3970,1270,39,2321,11614,78,2143,5446,5745,783,2009,131,9,258,10960,6061,1541,3407,2445,2571,819,1885,4987,1624,6791,1006,1364,1840,804,1513,468,15,4862,15,607,7158,119,2090
Ssc5d,0,0,0,0,0,2,0,1,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0
Ssfa2,1,0,12,234,21,107,416,3,374,7,26,1252,139,5,11,342,0,0,318,54,0,71,524,1,293,18,35,0,1452,0,5,265,0,1,20,0,3,466,8,5,3,51,453,133,44,1,31,1,1,29,267,2,1,5,20,492,10,51,36,0,280,0,11,835,4,17
Ssh2,470,0,0,34,132,2,29,0,1,6,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,3,0,693,0,1,16,0,0,2,0,0,3,0,81,0,0,0,906,0,0,1,0,0,1,297,1,1,3,1,0,0,0,0,0,3,1,1,0,0,0
Ssh3,0,11,17,18,43,14,43,553,42,5,18,27,0,0,18,67,0,0,4,23,1,0,55,37,140,17,26,0,62,1,5,0,1,0,49,5,1,146,56,0,0,12,92,79,0,6,0,0,0,10,10,16,3,5,1,0,1049,1,0,0,62,38,5,8,0,1
Ssmem1,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,0,0,17,2,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,24,4,0,0,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
Ssna1,96,234,212,0,5,1,121,2,572,147,57,0,231,0,141,261,0,0,3,653,1315,2,1,3,401,4,0,0,438,0,86,3,0,0,355,464,0,1,0,0,0,13,1495,2,0,331,0,191,0,132,331,4,1,0,1,0,1,83,1,0,273,24,0,814,1,77
Sspn,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,2,0
Sspo,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0
Ssr1,429,533,186,472,2006,3164,538,1621,2014,603,678,1855,891,1226,1342,873,549,234,3344,648,575,730,2555,1638,561,42,55,57,597,3753,287,4212,1052,2172,2740,7708,5809,3736,167,142,18,86,2485,3889,349,647,17,0,172,824,1456,622,1145,1187,443,1477,979,917,3073,356,2105,39,136,2022,793,1451
Ssr2,206,27,0,318,1848,1164,767,4240,2529,598,871,619,646,2945,1607,3476,90,350,1183,1228,2625,483,6044,3298,949,14,64,45,2642,944,286,1601,177,19,2248,2931,5646,17,9550,29,4,79,4638,4107,223,3088,3,0,2364,636,6558,112,4075,511,86,176,1072,2882,1496,2557,2630,379,209,4120,976,2220
Ssr3,0,0,4,194,585,773,276,517,431,40,54,208,40,381,176,956,2,0,1007,644,814,178,356,242,317,37,15,5,188,1,4659,1475,3678,0,353,295,463,44,300,5,3,289,1613,766,523,15,397,0,106,422,226,336,13,40,817,1853,52,10,620,10,475,114,4,1781,48,157
Ssr4,115,14,776,933,927,898,104,230,702,929,488,2223,292,1246,910,1535,1347,34,3249,5470,358,91,1201,3273,672,17,33,146,727,372,1459,777,4060,12,774,158,2443,34,7049,18,6,44,329,3627,236,1455,1598,0,463,939,3960,1841,171,38,404,189,1076,36,3179,4,445,182,5,610,582,793
Ssrp1,505,13,866,870,3706,7290,916,1888,5294,3364,2885,2710,3688,4133,2392,4010,3899,1590,20213,5115,1939,3573,4069,2283,2004,22,60,943,3395,1241,1593,2447,4749,8,4278,2638,6621,13114,92,189,11,312,10734,5297,1147,1282,290,526,215,1481,1623,1035,433,4578,2940,2246,537,2002,3067,87,2380,675,340,9250,667,5505
Sssca1,1,0,0,0,45,2,246,42,69,2,3,1,0,40,5,1019,3,0,130,528,16,35,92,0,65,4,8,0,116,1,9,250,0,0,7,1,5,0,0,7,0,7,1436,136,8,8,0,0,10,0,740,71,1,349,1,156,1,1,1,1,56,20,0,882,0,206
Sstr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Sstr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sstr3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Sstr4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sstr5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Sst,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ssu72,326,0,17,2,677,530,480,67,504,164,217,9,5,3,8,642,0,666,1165,1041,28,371,27,382,820,10,5,3709,29,1,16,103,9,0,22,22,4,0,17,52,1,177,1156,326,1039,608,6,0,395,3,87,1199,5,0,1,5,207,4,8,1,115,293,22,1810,0,1627
Ssx2ip,3,0,0,2,132,766,3,761,149,441,10,0,1,27,329,86,0,0,0,1135,0,92,3491,197,232,0,3,0,233,0,3037,78,0,0,1916,3010,3936,4,0,1,1,19,1584,230,661,0,0,1373,435,959,73,0,2,27,5,1,0,17,0,3,248,0,320,17,0,79
St3gal1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St3gal2,104,184,9,177,430,816,739,88,71,94,9,949,366,35,71,402,21,0,40,95,192,233,87,47,100,6,9,108,78,0,30,2,134,0,14,120,1830,1,9,4,3,12,33,46,330,111,0,1,1,8,1755,109,6,736,11,18,33,7,5,0,431,0,0,721,0,387
St3gal3,0,1,0,0,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,1,0,0,1,12,0,0,1
St3gal4,14,128,0,0,136,148,42,322,10,124,21,57,36,0,168,210,208,29,0,34,0,81,278,290,25,13,8,2776,30,0,10,4,1143,0,201,0,19,141,0,11,1,9,20,5,1,4,240,0,15,1,569,444,1,7,30,392,341,14,15,1,125,36,48,43,0,45
St3gal5,1,0,0,0,45,86,37,1478,87,11,2,1,78,0,57,59,0,15,1,88,344,48,1053,77,133,2,3,464,470,3633,8,0,903,0,7,0,1,14,0,13,0,1,726,30,104,10,8,0,7,9,871,2,2,77,10,3,39,4,1,88,7,6,2,20,1,363
St3gal6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,75,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
St5,100,0,0,7,21,12,7,180,0,29,8,3,0,0,3,29,101,0,1,2,0,97,4,1,0,4,0,1,77,62,1,0,0,0,9,3,3,22,0,1,0,1,0,1,13,218,0,0,50,5,483,12,53,2,5,0,9,1,3,3,50,0,0,114,0,18
St6gal1,0,0,0,0,9,4,3,0,0,3,3,16,0,0,0,1,1,0,19,0,1,0,2,10,5,13,0,0,0,0,0,2056,0,0,0,0,1,7,0,2,0,2,0,0,16,6,0,0,0,1515,0,0,0,1,0,9,30,0,0,0,352,0,57,0,0,338
St6gal2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
St6galnac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St6galnac2,337,3,0,0,3,149,1,0,0,31,0,2,0,1,1,0,0,546,0,0,0,0,67,0,48,1,0,25,369,1249,0,0,0,0,0,2,0,0,62,0,0,0,0,0,0,75,0,0,0,0,1,0,0,1,0,1,2,1,1,1,56,0,0,0,1,0
St6galnac3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
St6galnac5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St6galnac6,59,0,0,2,2,1029,2,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,14,1,0,0,135,0,0,2,0,0,27,4,0,0,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,0,1,2,0,668,2,0,0,155,117,0,1,0
St7l,0,0,0,0,513,11,100,0,626,519,25,497,5,730,20,1410,0,411,0,0,0,173,38,55,304,14,1,1,0,1,0,1005,1,0,214,0,5436,0,0,4,1,16,1616,541,282,87,3,0,0,278,2,2,90,148,952,104,1,0,127,1,602,0,0,651,0,560
St8sia1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St8sia2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St8sia3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St8sia4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St8sia5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
St8sia6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St13,14,2761,796,1039,1365,1921,1458,461,2507,1576,100,348,282,1676,617,2287,2036,51,2060,452,2154,219,1903,238,855,15,29,2966,653,821,37,196,6326,2,4490,4202,6416,1115,121,96,7,154,681,2711,895,1493,19,4,367,536,970,236,2720,527,613,1347,230,27,1008,20,3249,12,183,2163,63,3484
St14,1,3,0,8,25,443,0,4,0,275,14,127,0,0,2,46,4,0,0,249,0,2,0,0,3,5,0,0,10,0,0,5,0,0,504,16,53,3,0,0,1,3,14,36,24,912,3,0,3,3,2,3,894,30,3,1,1,0,1,1,106,0,0,97,0,3
St18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Stab2,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,1,0,719,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Stac2,1,1,1,0,1,1,3,2,0,1,0,2,3,2,0,3,0,2,1,5,0,0,4,0,0,0,0,1,1,1,0,2,0,0,53,0,0,1,0,0,0,0,0,0,0,1,9,2,2,2,4,2,2,3,2,2,3,2,18,3,2,1,0,4,5,3
Stac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Stag1,2,1,73,512,734,1409,232,4,5,1093,190,25,12,345,438,1668,1,0,52,1476,0,662,2769,371,356,21,38,84,1393,434,111,1003,54,0,530,1797,483,793,0,58,9,113,1106,258,1058,627,154,0,428,38,632,30,3,1332,128,29,19,0,20,1,1522,23,93,618,1,47
Stag2,2,11,29,922,1286,745,0,2,17,712,1,4,2,16,0,0,3,13,2,1,1,0,11,85,115,1,1,1,7,1,24,400,0,0,1118,0,1,2,1,11,4,16,0,303,0,50,10,0,160,3,6,1,0,6,0,14,6,0,165,0,13,1,8,99,1,22
Stag3,0,0,0,0,1,0,138,2,0,0,0,0,0,1,0,0,2,2,2,1,0,0,4,1,0,2,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stam2,0,3,0,0,256,883,0,0,20,2,5,0,0,1,0,0,0,0,0,2510,805,7,311,1,45,5,2,0,0,0,2,0,1,0,0,0,13,0,0,0,2,1,3798,1,120,0,0,0,0,0,2,371,1,0,3,27,5,0,0,0,867,1,0,0,0,0
Stambpl1,0,0,1,0,265,2,1,2,3,0,186,3,52,3,0,51,14,1,0,99,0,0,1,0,71,7,0,4,126,1094,217,0,1,0,2,0,0,0,0,3,2,10,134,0,0,2,0,0,0,293,7,4,206,29,38,21,0,0,4,1,4,0,0,12,0,1630
Stambp,0,0,0,0,73,8,0,0,0,48,10,10,0,35,0,2,0,0,42,0,0,76,70,2,29,1,3,0,12,16,0,66,0,0,3,7,0,0,0,34,0,4,186,6,12,1175,25,0,0,0,1,3,0,240,8,0,0,2,5,0,488,0,0,4,0,8
Stam,0,0,0,1084,144,16,7,22,8,124,1,48,0,0,141,0,3,0,0,1748,211,7,847,25,64,10,3,49,175,6,0,0,552,0,21,810,63,3,76,17,2,29,0,8,48,14,0,0,0,0,3,1,0,67,237,1174,0,0,33,0,35,401,9,2,0,1
Stap1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Stap2,0,0,1,0,60,1,0,0,771,0,0,100,189,0,0,1,0,0,0,1,0,744,0,0,3,2,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,134,0,20,0,0,0,1,11,1,2,0,2,0,334,0,0,1,0,0,0,82,0,0
Stard3nl,1,421,0,21,311,459,3,329,613,0,16,3,37,364,220,6,3857,0,15,230,11,7,40,183,48,5,1,59,9,690,1,432,2437,0,10,668,125,1,285,1,2,65,2349,190,1314,23,0,0,1,22,54,54,30,4,992,8,0,1,43,6,868,8,142,1378,0,790
Stard3,35,43,0,43,117,105,24,28,80,118,173,28,264,875,118,151,123,44,142,96,199,1,136,228,107,5,6,8,199,0,214,363,0,0,103,4,78,1079,176,6,1,15,77,1629,64,470,0,0,118,54,72,80,153,39,1,142,73,72,87,0,176,6,87,260,312,118
Stard4,0,0,0,0,0,0,65,0,250,0,4,1,10,0,31,1708,0,0,26,0,0,24,0,2189,2,4,0,8,6,208,1,101,9950,0,45,1,0,25,0,7,0,15,2394,23,0,0,0,0,0,6,0,0,0,0,0,123,0,0,0,1,126,0,0,17,0,0
Stard5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,10,0,1,0,770
Stard6,0,0,0,109,0,10,0,386,0,0,8,15,0,0,55,57,0,0,0,4,0,240,175,0,29,2,11,0,0,0,0,144,357,0,3,0,847,0,0,63,0,0,0,0,142,1430,0,0,0,2,0,0,0,0,0,10,10,0,5,1,74,0,13,0,127,0
Stard7,0,0,19,0,181,596,27,1,101,1,0,0,0,0,13,4,0,0,63,6,0,0,0,5,7,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,4,1,1,235,0,0,0,0,3,0,4,0,5,0,0,2,0,0,0,47,0,0,98,0,0
Stard8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Stard10,0,0,0,0,57,11,109,3,6,0,0,3,5,1,6,260,0,0,47,16,8,28,38,47,308,2,1,2,140,51,9,1,0,0,66,0,1,0,40,3,0,10,44,103,0,9,0,0,4,94,3,7,5,2,27,11,2,19,5,0,33,1,14,18,1,1
