symbol,NGF2-1-5,NGF2-1-6,NGF2-1-7,NGF2-2-5,NGF2-2-6,NGF2-2-7,NGF2-3-5,NGF2-3-6,NGF2-3-7,NGF2-7-5,NGF2-7-6,NGF2-7-7,NGF2-C-5,NGF2-C-7,NGF2-1-1,NGF2-1-2,NGF2-1-3,NGF2-2-1,NGF2-2-2,NGF2-2-3,NGF2-3-1,NGF2-3-2,NGF2-3-3,NGF2-7-1,NGF2-7-2,NGF2-7-3,NGF2-C-1,NGF2-C-2,NGF2-C-3,NGF2-1-10,NGF2-1-8,NGF2-1-9,NGF2-2-10,NGF2-2-8,NGF2-2-9,NGF2-3-10,NGF2-3-8,NGF2-3-9,NGF2-7-10,NGF2-7-8,NGF2-7-9,NGF2-C-10,NGF2-C-8,NGF2-C-9,NGF2-1-14,NGF2-1-15,NGF2-1-4,NGF2-2-14,NGF2-2-15,NGF2-2-4,NGF2-3-14,NGF2-3-15,NGF2-3-4,NGF2-7-14,NGF2-7-15,NGF2-7-16,NGF2-7-4,NGF2-C-14,NGF2-C-15,NGF2-C-4,NGF2-1-11,NGF2-1-12,NGF2-1-13,NGF2-2-11,NGF2-2-12,NGF2-2-13,NGF2-3-11,NGF2-3-12,NGF2-3-13,NGF2-7-11,NGF2-7-12,NGF2-7-13,NGF2-C-11,NGF2-C-12,NGF2-C-13
Ttyh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Ttyh3,12,16,0,0,0,172,1,0,871,4,1,0,0,0,0,1,0,3,2,0,0,1,2,4,2,1543,0,3,5,1,29,8,0,61,5,2,5,8,8,0,5,6,0,0,4,21,6,7,18,0,0,1,0,11,109,2,0,9,0,1,0,0,0,0,1,1,0,579,0,19,1,21,54,0,11
Tuba1a,40544,56668,8623,23555,13980,60208,33796,18288,46181,19498,12551,29055,9934,5015,257,19058,2410,10827,6077,38579,1919,5517,55259,18173,12389,27820,5560,12859,43582,52153,28835,31900,41085,48389,58960,9630,29224,41733,27440,36798,28599,13538,6163,21342,9012,54992,35037,53826,15383,26,12013,4808,4767,55746,17616,90482,47845,39733,24061,25457,13220,4843,16981,65633,77737,15103,41888,5295,84058,26911,40413,41675,9035,12576,39169
Tuba1b,15535,38451,30080,7014,4131,35028,11015,26159,28404,15200,6846,15754,10866,1911,5497,12315,2218,69249,13430,41790,16373,36143,56151,47649,23385,30640,10801,2403,36182,28951,32871,24630,27784,32561,39036,31221,8585,12904,48663,31225,82539,16005,18000,24406,29616,42183,33248,56294,10775,1195,13837,18234,5416,25366,20430,30374,37356,35126,19065,13285,4133,25852,4454,8195,45107,25359,42184,12436,34757,38754,47915,31119,12763,12482,35746
Tuba1c,289,557,551,455,26,717,67,365,440,175,62,286,140,5,877,37,418,193,20,179,249,29,486,254,176,936,34,35,931,835,358,125,273,147,533,103,188,780,461,318,545,62,85,246,127,118,174,241,50,2,54,20,13,166,29,150,61,147,70,81,9,340,17,21,189,90,252,46,175,374,233,122,200,15,57
Tuba3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0
Tuba3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Tuba4a,230,7972,1806,10270,2004,1364,3420,2593,873,193,639,24,5285,31,1412,26,3,203,54,114,788,1,2719,1728,1530,560,29,693,2708,2523,963,3788,250,3080,1803,8019,518,328,820,4020,2631,2507,10,1286,4831,20130,5584,4661,3673,1,276,4335,14,3088,2167,7338,33,4456,2,1835,2461,2843,1849,8,1095,2152,3452,2769,258,1257,2206,2238,5259,14,1131
Tuba8,0,1,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,7,0,0,0,0,0,0,121,7,0,0,0,0,0,0,0,0,0,383,0,1,6,135,872,0,0,0,0,0,0,0,0,0,469,0,0,264,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,685,64,0,0,0
Tubal3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tubb2a,2336,347,4064,1,0,1303,3995,566,199,1821,39,446,246,128,517,79,0,827,35,190,258,375,862,1152,699,1753,2761,557,0,237,3139,5789,1151,4783,1882,6319,24,414,203,2088,2738,1,732,1954,150,1117,5143,639,64,220,326,36,0,514,426,383,724,520,445,79,0,1,525,19,811,1457,384,2,3656,989,511,1196,671,2207,1
Tubb2b,4,40,105,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,47,0,49,0,34,8,432,1,0,3,0,0,397,7,1,77,55,261,19,3,371,300,0,4,19,0,28,0,887,0,0,0,5,0,62,0,4,0,0,0,0,0,1,11,0,2394,522,0,0,1,0,269,57,1,0,0
Tubb3,37,25,10,1,0,4,4,1,9,15,1,25,0,12,0,0,1,1,0,249,0,386,221,2,0,1,0,625,1415,6,0,1,0,6,70,0,2,19,0,38,16,0,0,0,12,12,0,7,2,0,0,0,1,12,0,35,1,7,22,12,1,0,19,0,0,62,0,8,1,7,3,141,0,30,2
Tubb4a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,1,0,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,3,0,1,1,5,0,1,1,1,0,1,3,2,0,0,1,0,0,2
Tubb4b,11005,19223,33535,1332,1970,25692,4815,13364,18924,2468,3050,5657,3848,102,219,109,188,8445,2935,8936,1752,741,6649,8963,10054,18067,47,296,3173,4265,6961,4942,1317,6307,8292,6174,7610,8625,7830,15642,20259,4416,2115,7606,6490,8415,335,22413,533,11,3117,501,6261,3767,767,11417,548,10046,7790,160,12,8087,140,6137,21757,6241,13134,6714,10706,14249,10853,11523,340,6137,7879
Tubb5,1113,7028,7420,10,170,5162,320,4871,7057,5344,1636,3704,632,38,1214,7194,1562,11582,11878,10401,12582,5059,15862,5649,3724,14295,3590,719,5329,2578,7861,4963,14786,5226,10456,2488,3920,5744,6293,6842,7601,20758,481,1641,6428,4523,9601,11528,3703,2,287,10546,690,2447,1258,12957,2566,9115,1550,2133,7365,3704,447,2358,5767,8674,18711,421,12142,11568,13897,4273,325,1052,9735
Tubb6,4473,9819,5264,239,14,16325,1613,4674,2251,1491,1093,2686,1979,2074,3869,55,626,10990,567,400,3379,6396,18884,7235,4245,8961,1157,1963,10714,11747,9076,7289,4011,2747,2632,9532,10253,8813,5832,14342,14735,11540,1994,12541,2768,3169,5966,14560,304,31,903,1739,1663,5151,3164,5875,14897,9922,1713,3472,182,8429,1082,2122,6369,4031,6192,616,24059,9302,6934,3215,3262,394,1201
Tubd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0
Tube1,35,95,35,0,2,1795,0,0,99,165,86,0,0,0,0,0,1,3,0,0,0,0,7,132,16,650,1,0,1126,0,0,452,566,7511,0,83,1133,3,6,524,1376,2,64,0,1,0,47,613,222,0,0,0,3,1183,63,2,4,222,25,1,0,0,1,2192,558,181,2879,4,3,404,385,969,11,0,12
Tubg1,124,22,679,0,9,26,5,2,80,12,1,124,10,6,2,0,0,0,685,22,0,0,57,74,230,468,0,6,497,20,3,176,74,2,42,18,1695,26,7,71,226,2,14,0,8,23,1011,403,3,0,8,37,6,40,15,146,6,119,30,6,0,26,0,0,70,1103,25,102,5,47,22,123,1,0,0
Tubg2,0,11,1,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,38,0,0,0,0,0
Tubgcp2,24,1752,111,2,0,395,4,261,16,8,87,75,22,23,7,0,321,42,5,1,2,0,2040,738,312,47,0,19,533,2,11,37,5,19,67,9,27,4,669,195,33,8,29,499,90,2,168,779,3,5,1,1997,8,1851,9,1010,8860,764,1,1,0,526,12,0,973,63,0,5155,0,91,482,261,5,0,1
Tubgcp3,250,41,528,1,0,1,0,271,574,20,4,207,7,0,5,0,3,89,0,0,1,1,1,346,289,336,0,34,0,12,2890,124,1,1,325,177,54,29,20,72,29,8,2,11,8,215,18,17,258,0,0,1,1,9,929,1,0,1003,43,68,0,17,4,0,118,0,14,18,0,41,105,9,1,82,1
Tubgcp5,0,957,102,1,0,5641,0,1,0,398,1001,474,0,0,0,2,0,4,2,27,0,0,1,180,459,160,0,5,2,1,4,8,0,0,2,0,5,371,208,356,165,0,0,0,20,0,0,1105,1,0,1744,57,0,20,16,0,0,129,1,0,0,0,3,1,10523,162,822,6,0,589,295,412,0,0,562
Tubgcp6,0,0,8,0,0,1,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,1,0,15,36,4,0,0,1,0,3,3,0,1,0,1,7,0,0,265,4,0,0,1,0,0,17,127,4,0,0,0,0,81,0,0,0,2,4,0,0,2,4,0,0,1,0,1,2,881,6,220,0,0,1
Tub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tufm,6428,3501,3490,15,0,10292,0,1034,7730,2143,1282,4334,209,760,629,432,848,99,30,265,2335,865,1199,1026,311,1175,9,223,1774,195,3614,3397,230,192,2040,4748,2473,59,739,1067,3626,319,302,6386,1051,470,884,1148,924,2214,0,1136,6697,1866,1049,3060,330,3346,881,319,1,5695,66,124,286,2904,1,434,28,1544,2020,3682,2221,0,42
Tuft1,0,34,216,0,0,422,0,40,0,10,20,0,0,0,0,0,21,1,1,1,10,0,3598,14,57,1043,1,3,0,0,0,0,0,8,271,93,19,11,0,316,1244,0,0,2,0,9,2,498,6,0,0,1,0,287,0,123,0,0,0,0,0,31,2,0,0,0,0,0,0,928,23,463,0,1,0
Tulp1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,3,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tulp2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tulp4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,84,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,2,0,0,0,0,178,6,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
Tusc2,10,0,0,0,0,21,86,9,7,18,0,18,25,5,350,49,0,286,0,1196,0,0,3,782,32,117,1,186,24,1,324,4,0,32,149,387,28,555,214,337,1396,40,2,16,7,0,1416,1483,51,0,77,1,28,631,0,70,0,49,22,63,1,35,1,1,67,0,88,42,3,299,167,237,0,0,40
Tusc3,216,177,78,0,1,4540,181,4,1624,1336,87,318,4,1,2,23,15,13,0,4218,259,8,759,422,652,2566,0,6,1111,4,439,202,78,15249,6546,499,304,2470,714,1134,700,524,608,1,1317,180,179,2596,21,6,689,752,15,1240,136,608,36,1626,890,2,0,15,1963,0,4105,389,75,4,718,1473,2255,1395,0,11,1607
Tusc5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0
Tut1,10,0,0,0,0,3,4,0,39,29,3,21,3,0,0,0,0,0,157,1,0,0,1,4,5,397,0,1,10,1,10,0,1,0,24,0,25,4,2,14,0,0,1,338,0,42,487,0,15,0,0,117,0,3,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,21,0,17,0,0,5
Tvp23a,25,23,52,0,0,4,15,0,17,17,0,5,0,0,0,0,2,0,36,0,0,9,1,7,10,9,0,0,2,0,16,28,1,8,22,25,2,15,3,20,21,0,0,0,16,49,32,8,4,0,7,0,61,12,2,3,86,13,0,0,0,1,12,0,33,0,0,0,0,18,15,12,0,0,11
Tvp23b,4,1441,510,1,102,906,825,297,334,20,28,350,0,0,0,15,7,0,1,17,5,0,4,80,48,246,0,94,39,2,3636,22,61,770,795,135,0,1,275,516,103,7070,432,3,42,195,24,235,217,4,1,145,49,11,23,30,0,0,0,2,0,877,8,14,687,6,0,161,8,503,27,273,434,0,1224
Twf1,188,2271,2123,3176,501,385,318,2447,1110,713,729,2652,205,17,0,1045,8,441,78,196,239,29,5730,1550,1657,5820,27,2,45,431,2255,1226,2847,4911,5750,3130,943,275,3057,1978,2400,47,1307,770,2544,1530,563,2558,356,71,36,988,0,3158,1447,1253,67,1095,1969,251,69,1006,200,880,7057,271,280,39,5709,4046,1493,3403,6,43,1020
Twf2,1,40,14,0,0,8,0,6,1,8,9,54,0,0,0,0,1425,94,6,30,0,0,0,393,39,0,0,0,0,43,30,223,1265,3,27,1,0,0,55,49,21,9,0,1282,0,11,5,131,4,0,0,0,0,24,1105,21,1,2,0,1,0,0,4,0,0,0,39,0,9,9,37,181,0,0,0
Twist1,84,3096,157,0,6,248,3575,667,72,20,27,761,82,55,2595,1,0,40,0,21,0,1,13,282,18,257,3,2,22,1,3,37,2436,21,381,880,13,11,16,489,371,7,0,54,4,4482,182,135,34,4,253,50,10146,901,12,332,5,130,149,94,0,107,101,0,159,998,88,0,1,92,409,173,0,1107,8
Twist2,41,11,0,0,9,0,26,2,4,1,0,21,0,1,0,1,18,0,0,0,0,0,85,40,3,0,0,0,0,0,2,248,196,60,286,3,6,1,232,26,19,3,13,0,0,1,1,4,0,1,0,0,0,548,498,229,22,1,0,3,0,1,34,0,34,4,6,0,9,5,11,7,0,5,56
Twistnb,1638,6256,1022,946,0,7351,532,6,860,202,107,221,879,4,1,1,2,10222,344,2651,34,52,8741,3613,1627,3993,2,302,9484,3386,1,2562,269,813,14536,23,27,3268,2460,4190,823,2271,1868,1930,10,1443,70,3312,1044,2,0,66,667,2758,236,6,3134,5237,0,2061,1,1323,421,144,1422,1571,7,415,9007,1305,1080,2134,712,2093,311
Twsg1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txlna,0,297,0,1,0,6,20,0,0,4,0,0,41,0,0,0,0,0,1,0,0,0,2,24,20,14,0,0,60,0,0,0,0,4,1,0,0,0,0,175,24,0,0,1,0,0,0,16,0,0,1,1,0,29,0,0,1,0,0,0,1,0,0,0,1,1,1,0,4,0,92,27,2,4,3
Txlnb,1,5,7,0,0,5,1,2,0,4,4,4,1,1,9,8,3,1,11,5,7,19,68,26,45,46,15,14,15,1,16,10,4,8,5,14,5,10,8,9,25,8,4,14,6,4,19,8,3,5,2,4,14,12,5,3,13,4,3,17,1,3,14,8,4,6,3,1,2,23,9,23,1,1,21
Txlng,0,8,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,282,83,2267,0,1,0,25,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,130,532,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,862,0,2,0,0,0,1,0,0,0
Txn1,41792,40481,41691,110789,9907,41147,37926,43472,11311,20071,12248,41621,12869,4697,23099,43605,1963,52979,23953,22246,19605,9231,66550,24599,13071,43920,15792,4052,45058,25787,48989,10924,20519,52721,43484,19433,24560,24952,32286,36957,20109,5050,7346,34013,19551,45032,62398,33238,3183,2911,25130,10917,21004,23885,21258,48776,135593,33687,7779,29978,419,46648,7643,706,36975,14759,20323,2627,85359,28406,37361,17437,20393,13594,40202
Txn2,779,1878,930,1045,1351,2058,1678,1666,1584,307,227,2352,152,12,1336,57,7,4743,5,1080,214,0,1636,690,767,1091,3305,673,658,99,4292,379,672,616,2174,330,1175,919,1315,1428,1554,149,181,492,34,1393,588,1989,341,0,1222,581,1799,1300,216,1854,18,967,349,92,0,169,223,5,576,302,186,3,4623,811,623,762,0,25,3822
Txndc2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txndc5,1553,1077,1344,5,328,1908,975,1195,1982,506,484,356,780,0,240,296,153,893,202,1,320,738,2489,739,620,3318,904,1031,409,22,2135,371,631,2133,6387,153,2268,2021,942,1243,958,554,985,477,908,1598,455,1200,93,3,1670,799,132,3025,263,712,71,697,725,518,1,539,709,250,960,2722,1,17,472,1548,2083,2068,0,2,980
Txndc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Txndc9,417,756,1687,5,0,1200,698,8803,1706,612,23,920,5,0,1,46,1,965,37,7378,3,100,1659,516,746,1331,1,112,770,236,2515,257,295,2131,4570,873,258,5197,1465,1332,5493,2,213,4,168,5250,408,1882,33,84,91,198,600,2738,2984,1595,1,1043,218,55,3,82,12,0,188,1029,115,19,73,4697,3677,2064,19,907,3729
Txndc11,101,1944,30,1,0,148,150,6,73,0,26,45,122,0,0,116,0,0,0,2,0,76,17,68,59,48,0,5,18,0,4,542,0,1,148,33,1400,751,7,266,228,1036,620,520,1,203,0,164,10,0,20,11,14,169,13,11,4,36,0,37,1,10,3,0,2,1733,15,1,26,164,97,151,72,0,32
Txndc12,36,68,430,1,0,2247,1,458,495,177,28,339,507,0,0,0,1,10,10,5663,630,1388,858,257,135,3,0,468,106,1414,3,228,6,55,1365,9,182,14,367,526,804,39,46,2,159,1547,465,676,49,12,216,867,1,1337,1329,751,2,396,175,102,0,0,32,17,459,126,2,1,1278,404,685,348,44,102,64
Txndc15,48,6,27,0,0,139,0,36,27,78,18,50,0,20,2,6,0,2,0,0,7,0,0,78,14,73,13,0,0,11,70,0,0,17,49,76,86,44,30,33,57,36,112,2,33,6,6,69,70,1,0,16,0,309,79,122,10,102,2,0,1,0,25,0,0,9,0,26,95,81,49,51,2,0,100
Txndc17,7410,4759,5777,15,104,6706,3404,6048,2546,4484,3674,2789,419,259,818,43063,115,297,177,1720,29392,45,22996,2839,687,5673,1246,1059,9396,2417,2859,1468,8115,3123,8321,631,864,1322,5239,4509,9295,18392,6307,3126,6628,20378,2297,5354,586,5,400,864,640,3075,1510,1334,16132,11185,1419,80,11,4709,623,872,9704,2361,196,15028,2909,2472,4836,3274,661,526,8069
Txnip,248,38,118,4,0,43,16,5,6,0,13,16,5,0,2,0,1,16,18,90,1,7,12,84,18,881,0,1,0,1,4328,13,6,36,49,18,18,10,3,571,9,8,0,2,5,3,0,92,3,0,5,76,1,12,87,521,2,47,410,12,1,255,23,47,49,0,0,0,1,136,130,31,332,32,0
Txnl1,2640,497,20630,1,50,4543,12,5660,440,3395,1072,3245,1822,109,5822,230,5,1020,347,8989,52,4,340,1717,656,8311,0,1523,8301,194,6117,4400,3736,79,1798,1300,9265,2193,5568,17293,6969,14092,902,2489,3872,6626,8527,4000,113,246,1857,2932,14037,5677,240,7320,221,6592,1223,536,0,8183,13504,27,7203,6283,125,592,21320,4683,3040,4419,12,1105,2862
Txnl4b,67,30,0,0,8,0,0,51,11,215,277,97,0,0,0,1,0,0,5,5,0,0,131,17,14,0,1,2,180,0,0,0,0,1,2210,17,5880,3,52,510,5,12,0,1,2,0,0,0,36,0,0,0,1,692,0,267,0,57,9,45,0,0,1,0,0,0,0,0,45,253,45,165,50,0,149
Txnrd1,342,404,1086,199,58,833,1785,1426,4279,1095,133,720,221,96,43,1,4,4350,84,247,591,1,949,1489,1587,2493,1,598,276,15,2438,5108,460,477,1131,235,2538,347,2413,1070,4871,18,178,4122,369,319,598,1339,987,9,106,95,92,719,198,1125,99,397,1492,101,0,72,22,16,629,1297,2032,165,68,403,2080,1797,77,3286,115
Txnrd2,0,0,15,0,0,98,0,4,1,91,2,0,0,0,2,0,0,1,0,0,0,0,19,237,0,79,0,0,0,0,1,1,3,3,2,25,4,31,2,25,66,0,0,0,3,2,1,105,1,0,0,20,0,2,3,0,0,72,0,20,0,7,0,1,3,16,0,0,1,21,3,18,0,0,0
Txnrd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,191,0,0,528,1,270,152,0,7,0,0,91,0,0,0,0,2178,1328,2,0,0,0,267,0,1,21,0,0,0,0,1,0,0,1,0,0,0,0,14,43,0,0,183,0,0,0
Tyk2,183,6,3,0,0,0,0,286,47,43,8,0,0,0,1,0,1,0,0,0,0,0,2,121,231,218,1,1,34,3,1,60,5,7,1,1177,1,216,271,243,3,0,2,2,995,0,0,44,0,0,0,1,1,172,11,0,1,4,0,7,0,106,2,32,1,1,45,0,0,146,5,708,0,0,0
Tymp,6,24,7,0,0,21,0,0,9,0,1,8,21,0,6,0,4,0,0,0,1,0,1,82,11,4,0,0,0,0,2,0,0,0,1,0,12,0,1,30,13,0,0,0,1,2,19,6,1,0,0,2,0,17,2,0,1,11,10,1,0,0,0,0,6,0,2,0,0,22,1611,83,0,0,8
Tyms,3972,2596,228,7,817,102,2321,31,102,2820,3,2837,813,0,0,16380,0,1019,4,7,0,0,34,1016,149,93,0,0,7637,599,277,927,61,7,0,30,0,4,2,1013,1740,0,91,6,3289,2405,5,1685,0,1,0,2406,0,1565,987,0,6,499,0,3,0,2199,0,0,0,849,0,627,57,912,650,414,0,0,3424
Tyro3,909,0,860,1,0,0,137,0,1048,701,9,778,0,0,0,9,0,2,0,0,1,0,0,321,126,1007,0,0,0,2,553,0,0,1,12,0,1,1902,347,50,509,1,136,0,1,664,22,726,2,3,0,383,5445,530,23,913,5386,16,1,273,0,538,377,0,85,654,1,0,1,800,20,128,554,0,9
Tyrobp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
Tyrp1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
Tyr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tysnd1,0,16,8,0,1,1370,0,2,2,0,170,8,0,0,24,1,1,1,0,3,0,0,15,4,95,2,0,0,40,1,79,0,0,1,3,29,74,27,154,23,9,0,0,1,7,146,4,1,2,1,0,0,75,682,189,0,1,3,16,10,0,2,3,0,24,1,144,1,2,17,262,102,0,0,0
Tyw1,0,0,1,0,0,419,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,0,0,0,0,11,4,0,0,0,0,390,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,542,4,0,0,0
Tyw5,0,0,3733,0,0,1,0,0,1352,0,0,2,1920,0,5,0,103,636,1177,0,0,0,23,55,170,76,2,0,1368,1098,0,5,0,818,1,0,9,371,1,641,658,1809,0,0,0,2,3,3,0,0,0,330,0,1192,778,2,0,30,5,2345,1,773,0,0,0,0,5347,4661,0,1345,315,70,0,1,3470
T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
U2af1l4,4,2,8,3,0,736,0,0,0,0,1,2494,0,0,0,0,505,0,2555,0,0,0,0,0,1,231,1,94,0,0,0,0,0,0,169,0,0,0,0,13,795,0,0,0,5,409,1,10,0,2,3,0,3,8,1,4,2978,700,133,0,0,0,0,4,0,10,3,0,3,8,299,155,0,0,0
U2af1,688,237,366,146,35,57,132,38,59,112,237,769,55,19,32,20,22,37,41,151,331,4,461,300,18,41,52,93,134,120,1720,229,43,10,282,66,1530,503,1578,299,74,62,13,433,87,2703,25,571,131,25,3328,178,21,290,356,2672,93,752,42,31,10042,51,555,17,725,459,602,15,608,978,43,128,127,201,685
UST4r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
Uaca,0,1,414,0,0,0,0,0,2,0,6,4,0,1,0,2,1,0,0,0,0,0,10,669,2,19,1,0,3,58,5,0,3,0,0,9,183,2,266,23,17,2,2,2,0,0,0,29,6,0,1,1,0,12,1,9,3,1,0,0,0,1,2,0,4,0,0,1,1697,14,643,13,2,0,1
Uap1l1,0,35,1654,1482,0,0,306,0,232,405,170,1,15,0,66,0,1,0,0,0,0,0,304,244,19,67,0,1,1005,313,292,557,222,0,375,411,0,1,449,830,1146,0,1,210,0,2,246,436,85,2,0,519,9,4,67,0,7863,633,0,0,0,99,1,1,1,1,810,70,1684,157,463,961,1,1,0
